jurisdiction_code,fiscal_year,direction,budget_line_id,cofog_status,cofog_division,cofog_consolidation,cofog_decided_at_level,cofog_rule_id,cofog_counterpart_fund
132047,2024,expenditure,132047:2024:expenditure:approved:464a491cb5922cbd,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:464f79758419256e,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:46687f9f7d0bbd3c,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:466b62802dceb81d,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4676ce46b33242b9,assigned,06,retained,目,toshikeikaku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:469695fdbd6ad5da,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:469aa63968412ff2,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:46af09d20d6c4cc4,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:46c3fdde6bb8e482,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:46e8560c3c9e22b7,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:46ebea297f9597c6,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:46f3e75e81c5c552,assigned,07,retained,会計,fund-kokuho,
132047,2024,expenditure,132047:2024:expenditure:approved:46f47a525788831f,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:46f491d6de9ab75d,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:46f62eea7895fc24,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4700597a4a337f46,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:47060a3ffaf38676,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:470d402851ce30c1,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:47219054770697b8,assigned,04,retained,款,shoko,
132047,2024,expenditure,132047:2024:expenditure:approved:47257af33ceaf4b7,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:473a0413048dc4e2,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:47493ebb7c31cb37,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:47577d9af4a317dd,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4760d5a8dd480290,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:477bef199d065c59,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:47804f9e0d3863f5,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:47badf778a9b7d4f,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:47c10c2d319492d2,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:47d422fb7da86977,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:47d749e038421448,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:47ed079a1efa6f18,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:47f24bd174273a20,assigned,06,retained,目,toshikeikaku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:48086f634e9a01be,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4815711e51af5e72,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:48211b7d23a3fe56,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:48233a8b517041da,assigned,08,retained,項,kyoiku-sports,
132047,2024,expenditure,132047:2024:expenditure:approved:482dafd9f7e1a050,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:483efb2e75c0f557,assigned,04,retained,款,shoko,
132047,2024,expenditure,132047:2024:expenditure:approved:48438b91993e49ec,assigned,06,retained,項,doboku-jutaku,
132047,2024,expenditure,132047:2024:expenditure:approved:484c8c5f573e335f,assigned,06,retained,目,toshikeikaku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:485a1435f0103917,assigned,03,retained,款,shobo,
132047,2024,expenditure,132047:2024:expenditure:approved:486607b5d14ec255,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:4867a7e6ad69be36,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:487d20686292d960,assigned,08,retained,項,kyoiku-sports,
132047,2024,expenditure,132047:2024:expenditure:approved:488545f4b6b80d9b,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4896cbb6c19cf3c4,assigned,05,retained,項,eisei-seiso,
132047,2024,expenditure,132047:2024:expenditure:approved:48a3afa716e13f62,assigned,05,retained,項,eisei-seiso,
132047,2024,expenditure,132047:2024:expenditure:approved:48c8cfe170d485df,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:48cfd18d8c6fe3b1,assigned,04,retained,項,doboku-kanri,
132047,2024,expenditure,132047:2024:expenditure:approved:4904669d5b2bff9c,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:490557d13906f4a1,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:49064d47e12fad24,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4907dbd94169391a,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:490f1e31097794bf,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4912d3c2f23ec795,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:492827c5bc155863,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:493222b78b2b4aef,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:493e1a14570db064,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:495397bc309ae8d4,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4954595fb3a12d02,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:49640177191c9ec7,assigned,04,retained,款,rodo,
132047,2024,expenditure,132047:2024:expenditure:approved:496b266b005d22e8,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:4974e0161424a1d9,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:4974f2d120a24f5d,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:499dbf0f80dcef75,assigned,03,retained,款,shobo,
132047,2024,expenditure,132047:2024:expenditure:approved:49b13673589cbf27,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:49b3614b2e934c3b,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:49ba408effe9ac0a,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:49bec10296099be1,assigned,06,retained,目,toshikeikaku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:49c651fd22b6c68f,assigned,08,retained,目,shogaigakushu-toshokan,
132047,2024,expenditure,132047:2024:expenditure:approved:49cfb318cffc07bc,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:49e171452b96c374,assigned,06,retained,目,toshikeikaku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:49ee048c7bcd4790,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:49f23070b1542a28,assigned,07,retained,会計,fund-kouki,
132047,2024,expenditure,132047:2024:expenditure:approved:4a08001b89d0dc1b,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:4a0ae62a3afd6710,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:4a11230e17039c36,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4a243163105fa504,assigned,06,retained,項,doboku-jutaku,
132047,2024,expenditure,132047:2024:expenditure:approved:4a3ca3da6dd02688,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4a5bab3f15b22c19,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4a750c8d267fa657,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:4a80cbee11337c4f,assigned,06,retained,項,doboku-jutaku,
132047,2024,expenditure,132047:2024:expenditure:approved:4a94e3cea5ef66ca,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:4aa42627807681d9,assigned,04,retained,款,shoko,
132047,2024,expenditure,132047:2024:expenditure:approved:4aa687367b518829,assigned,04,retained,款,shoko,
132047,2024,expenditure,132047:2024:expenditure:approved:4aa6add2d3fa9128,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4adafa88b55675c5,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4ae5c9bf5d82cf77,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4ae752fce51beebe,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4aee99b416ff816a,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:4b00b900df8bf4ab,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4b0d6d632a5f407b,assigned,10,retained,会計,fund-kaigo-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:4b23edaee3ccdfce,assigned,05,retained,項,eisei-seiso,
132047,2024,expenditure,132047:2024:expenditure:approved:4b3efb641b40b377,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:4b3f1aefb46fde40,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4b4021f27bd1c66d,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4b4e00d20fe5cf83,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4b4ecc916cff5fdd,assigned,03,retained,款,shobo,
132047,2024,expenditure,132047:2024:expenditure:approved:4b529354c30c0b88,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:4b52dc375db58d34,assigned,10,retained,会計,fund-kaigo-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:4b54b684e877ebe4,assigned,01,retained,款,gikai,
132047,2024,expenditure,132047:2024:expenditure:approved:4b57066b3c3d7e3d,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4b6305a8caaec7d9,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4b6383d3c4fecae9,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4b645c9ee795e4a0,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4b6878562e761836,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4b726dc685cceac7,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:4b7390a4fba0b771,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4b813eabee4ff91b,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:4b852180452ea029,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4ba977c0cae176af,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4bb7a09fb55ace34,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4beb52246d8b3a60,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4bf3d69f3c48321e,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4bfc3c69487d5a69,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4c126b8d27eee331,assigned,08,retained,目,toshikeikaku-kouen,
132047,2024,expenditure,132047:2024:expenditure:approved:4c12b705ac51aa6e,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4c1974fb3348d15b,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4c1b0965107d4810,assigned,08,retained,目,toshikeikaku-kouen,
132047,2024,expenditure,132047:2024:expenditure:approved:4c1cc707c43737d1,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4c291d786fe6f190,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4c3965441129c760,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4c49c962ff8127ae,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4c66bf1db9ca7215,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4c69e7de2da48013,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:4c7f23eb3a731441,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4c819090a5924b0d,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4c8590948e50a807,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4c8ee2b3d591d03e,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4c8f083308a9f5b4,assigned,06,retained,目,toshikeikaku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4c924cd959f22377,out-of-scope,"",retained,項,refund,
132047,2024,expenditure,132047:2024:expenditure:approved:4c9ce52eecc72d5d,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4cabd39a30b7ec9c,assigned,04,retained,款,shoko,
132047,2024,expenditure,132047:2024:expenditure:approved:4cc03f11937f2909,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:4cc29a62d3fbe0ac,assigned,10,eliminated,目,transfer-kaigo-hoken,介護保険事業特別会計
132047,2024,expenditure,132047:2024:expenditure:approved:4cc2f99666da6809,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4cd56403d3af13ec,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:4d144016fb5c7293,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:4d29c19eeb515378,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:4d41c1a25f3bbf1e,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4d4800736c8f97fd,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4d4839d3b53db76a,assigned,10,retained,会計,fund-kaigo-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:4d485c9b54a63f46,assigned,08,retained,目,shogaigakushu-toshokan,
132047,2024,expenditure,132047:2024:expenditure:approved:4d4f9ad6a2434a4a,assigned,08,retained,目,shogaigakushu-toshokan,
132047,2024,expenditure,132047:2024:expenditure:approved:4d64752bb8e02c49,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4d660fb5e6166a81,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4d678761db72086c,assigned,08,retained,項,kyoiku-sports,
132047,2024,expenditure,132047:2024:expenditure:approved:4d6855c00f572c1d,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4d6bae0fb032c625,assigned,04,retained,項,doboku-kanri,
132047,2024,expenditure,132047:2024:expenditure:approved:4d74013abcc796c6,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:4d83f2cff1ea3c63,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:4d8b137a19cc38ed,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4d972ca8a25ca5a6,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:4d9b156e4c64c67f,assigned,09,retained,項,kyoiku-somu,
