団体コード,"都道府県名
 （漢字）","市区町村名
 （漢字）","都道府県名
 （カナ）","市区町村名
 （カナ）",自治体のトップページ,会議録のトップページ, 自治体数,公開自治体数,公開自治体率
112259,埼玉県,入間市,ｻｲﾀﾏｹﾝ,ｲﾙﾏｼ,http://www.city.iruma.lg.jp/,http://www.city.iruma.saitama.jp/voices2/,,,
112275,埼玉県,朝霞市,ｻｲﾀﾏｹﾝ,ｱｻｶｼ,http://www.city.asaka.lg.jp/,http://www.kaigiroku.net/kensaku/asaka/asaka.html,,,
112283,埼玉県,志木市,ｻｲﾀﾏｹﾝ,ｼｷｼ,http://www.city.shiki.lg.jp/,http://www.kaigiroku.net/kensaku/shiki/shiki.html,,,
112291,埼玉県,和光市,ｻｲﾀﾏｹﾝ,ﾜｺｳｼ,http://www.city.wako.lg.jp/,http://www.kaigiroku.net/kensaku/wako/wako.html,,,
112305,埼玉県,新座市,ｻｲﾀﾏｹﾝ,ﾆｲｻﾞｼ,http://www.city.niiza.lg.jp/,http://niiza.gijiroku.com/voices/srchtop.asp?fimode=1&rst=1,,,
112313,埼玉県,桶川市,ｻｲﾀﾏｹﾝ,ｵｹｶﾞﾜｼ,http://www.city.okegawa.lg.jp/index.html,http://www.kaigiroku.net/kensaku/okegawa/okegawa.html,,,
112321,埼玉県,久喜市,ｻｲﾀﾏｹﾝ,ｸｷｼ,http://www.city.kuki.lg.jp/,http://www.kaigiroku.net/kensaku/kuki/kuki.html,,,
112330,埼玉県,北本市,ｻｲﾀﾏｹﾝ,ｷﾀﾓﾄｼ,http://www.city.kitamoto.saitama.jp/,http://www.kensakusystem.jp/kitamoto/cgi-bin3/See.exe?Code=drig40f8vm69f8nlo3,,,
112348,埼玉県,八潮市,ｻｲﾀﾏｹﾝ,ﾔｼｵｼ,http://www.city.yashio.lg.jp/,http://www.kaigiroku.net/kensaku/yashio/yashio.html,,,
112356,埼玉県,富士見市,ｻｲﾀﾏｹﾝ,ﾌｼﾞﾐｼ,http://www.city.fujimi.saitama.jp/,http://www.kaigiroku.net/kensaku/fujimi/fujimi.html,,,
112372,埼玉県,三郷市,ｻｲﾀﾏｹﾝ,ﾐｻﾄｼ,http://www.city.misato.lg.jp/,http://www.kaigiroku.net/kensaku/misato/misato.html,,,
112381,埼玉県,蓮田市,ｻｲﾀﾏｹﾝ,ﾊｽﾀﾞｼ,http://www.city.hasuda.saitama.jp/,http://www.kaigiroku.net/kensaku/hasuda/hasuda.html,,,
112399,埼玉県,坂戸市,ｻｲﾀﾏｹﾝ,ｻｶﾄﾞｼ,http://www.city.sakado.lg.jp/,http://www.kaigiroku.net/kensaku/sakado/sakado.html,,,
112402,埼玉県,幸手市,ｻｲﾀﾏｹﾝ,ｻｯﾃｼ,http://www.city.satte.saitama.jp/,http://www.kaigiroku.net/kensaku/satte/satte.html,,,
112411,埼玉県,鶴ヶ島市,ｻｲﾀﾏｹﾝ,ﾂﾙｶﾞｼﾏｼ,http://www.city.tsurugashima.lg.jp/,http://www.kaigiroku.net/kensaku/tsurugashima/tsurugashima.html,,,
112429,埼玉県,日高市,ｻｲﾀﾏｹﾝ,ﾋﾀﾞｶｼ,http://www.city.hidaka.lg.jp/,http://www.kaigiroku.net/kensaku/saihidaka/saihidaka.html,,,
112437,埼玉県,吉川市,ｻｲﾀﾏｹﾝ,ﾖｼｶﾜｼ,http://www.city.yoshikawa.saitama.jp/,http://www.kaigiroku.net/kensaku/yoshikawa/yoshikawa.html,,,
112453,埼玉県,ふじみ野市,ｻｲﾀﾏｹﾝ,ﾌｼﾞﾐﾉｼ,http://www.city.fujimino.saitama.jp/,http://ssp.kaigiroku.net/tenant/fujimino/pg/index.html,,,
112461,埼玉県,白岡市,ｻｲﾀﾏｹﾝ,ｼﾗｵｶｼ,http://www.city.shiraoka.lg.jp/,http://www.kaigiroku.net/kensaku/shiraoka/shiraoka.html,,,
113018,埼玉県,伊奈町,ｻｲﾀﾏｹﾝ,ｲﾅﾏﾁ,http://www.town.saitama-ina.lg.jp/,http://gikai02.kaigiroku.jp/kaigiroku/cgi-bin/WWWframeBase.exe?A=frameBase_etu&USR=ina&PWD=&L=1&S=31&Y=,,,
113247,埼玉県,三芳町,ｻｲﾀﾏｹﾝ,ﾐﾖｼﾏﾁ,http://www.town.saitama-miyoshi.lg.jp/,http://www.kaigiroku.net/kensaku/miyoshi/miyoshi.html,,,
113263,埼玉県,毛呂山町,ｻｲﾀﾏｹﾝ,ﾓﾛﾔﾏﾏﾁ,http://www.town.moroyama.saitama.jp/www/index.html,http://www.kaigiroku.net/kensaku/moroyama/moroyama.html,,,
113271,埼玉県,越生町,ｻｲﾀﾏｹﾝ,ｵｺﾞｾﾏﾁ,http://www.town.ogose.saitama.jp/,http://www.kaigiroku.net/kensaku/ogose/ogose.html,,,
113417,埼玉県,滑川町,ｻｲﾀﾏｹﾝ,ﾅﾒｶﾞﾜﾏﾁ,http://www.town.namegawa.saitama.jp/,http://www.town.namegawa.lg.jp/gyousei/01/kaigiroku/index.htm,,,
113425,埼玉県,嵐山町,ｻｲﾀﾏｹﾝ,ﾗﾝｻﾞﾝﾏﾁ,http://www.town.ranzan.saitama.jp/,http://www.town.ranzan.saitama.jp/category/6-13-0-0-0.html,,,
113433,埼玉県,小川町,ｻｲﾀﾏｹﾝ,ｵｶﾞﾜﾏﾁ,http://www.town.ogawa.saitama.jp/,http://www.kaigiroku.net/kensaku/ogawa/ogawa.html,,,
113468,埼玉県,川島町,ｻｲﾀﾏｹﾝ,ｶﾜｼﾞﾏﾏﾁ,http://www.town.kawajima.saitama.jp/,http://www.kaigiroku.net/kensaku/kawajima/kawajima.html,,,
113476,埼玉県,吉見町,ｻｲﾀﾏｹﾝ,ﾖｼﾐﾏﾁ,http://www.town.yoshimi.saitama.jp/,"http://www.town.yoshimi.saitama.jp/gikai/ ,http://ssp.kaigiroku.net/tenant/yoshimi/pg/index.html",,,
113484,埼玉県,鳩山町,ｻｲﾀﾏｹﾝ,ﾊﾄﾔﾏﾏﾁ,http://www.town.hatoyama.saitama.jp/,http://www.kaigiroku.net/kensaku/hatoyama/menu.html,,,
113492,埼玉県,ときがわ町,ｻｲﾀﾏｹﾝ,ﾄｷｶﾞﾜﾏﾁ,http://www.town.tokigawa.lg.jp/forms/top/top.aspx,https://www.town.tokigawa.lg.jp/div/203010/htm/gijiroku/index.html,,,
113611,埼玉県,横瀬町,ｻｲﾀﾏｹﾝ,ﾖｺｾﾞﾏﾁ,http://www.town.yokoze.saitama.jp/,http://www.town.yokoze.saitama.jp/soshiki/gikai/gikai.html,,,
113620,埼玉県,皆野町,ｻｲﾀﾏｹﾝ,ﾐﾅﾉﾏﾁ,http://www.town.minano.saitama.jp/,http://www.town.minano.saitama.jp/section/gikai/815/,,,
113638,埼玉県,長瀞町,ｻｲﾀﾏｹﾝ,ﾅｶﾞﾄﾛﾏﾁ,http://www.town.nagatoro.saitama.jp/,http://www.town.nagatoro.saitama.jp/gikai/gikai_kaigi/,,,
113654,埼玉県,小鹿野町,ｻｲﾀﾏｹﾝ,ｵｶﾞﾉﾏﾁ,http://www.town.ogano.lg.jp/index.html,http://www.town.ogano.lg.jp/menyu/gikai/sinkaigiroku/index.html,,,
113697,埼玉県,東秩父村,ｻｲﾀﾏｹﾝ,ﾋｶﾞｼﾁﾁﾌﾞﾑﾗ,http://www.vill.higashichichibu.saitama.jp/,http://www.kaigiroku.net/kensaku/higashichichibu/higashichichibu.html,,,
113816,埼玉県,美里町,ｻｲﾀﾏｹﾝ,ﾐｻﾄﾏﾁ,http://www.town.saitama-misato.lg.jp/,http://www.db-search.com/misato-t/index.php/,,,
113832,埼玉県,神川町,ｻｲﾀﾏｹﾝ,ｶﾐｶﾜﾏﾁ,http://www.town.kamikawa.saitama.jp/,http://www.kaigiroku.net/kensaku/kamikawa/kamikawa.html,,,
113859,埼玉県,上里町,ｻｲﾀﾏｹﾝ,ｶﾐｻﾄﾏﾁ,http://www.town.kamisato.saitama.jp/,http://town.kamisato.saitama.jp/gikai/index.htm,,,
114081,埼玉県,寄居町,ｻｲﾀﾏｹﾝ,ﾖﾘｲﾏﾁ,http://www.town.yorii.saitama.jp/,http://www.kaigiroku.net/kensaku/cgi-bin/WWWinSearch.exe?USR=saiyorc&PWD=&A=inSearch&S=31&L=0,,,
114421,埼玉県,宮代町,ｻｲﾀﾏｹﾝ,ﾐﾔｼﾛﾏﾁ,http://www.town.miyashiro.saitama.jp/,http://www.kaigiroku.net/kensaku/miyashiro/miyashiro.html,,,
114642,埼玉県,杉戸町,ｻｲﾀﾏｹﾝ,ｽｷﾞﾄﾏﾁ,http://www.town.sugito.lg.jp/,http://www.kaigiroku.net/kensaku/sugito/sugito.html,,,
114651,埼玉県,松伏町,ｻｲﾀﾏｹﾝ,ﾏﾂﾌﾞｼﾏﾁ,http://www.town.matsubushi.saitama.jp/,http://asp.db-search.com/matsubushi-t/dsweb.cgi/,,,
120006,千葉県,,ﾁﾊﾞｹﾝ,,https://www.pref.chiba.lg.jp/,http://wwwp.pref.chiba.lg.jp/pbgikai/dsweb.exe/,,,
121002,千葉県,千葉市,ﾁﾊﾞｹﾝ,ﾁﾊﾞｼ,http://www.city.chiba.jp/,http://asp.db-search.com/chiba-c/,,,
122025,千葉県,銚子市,ﾁﾊﾞｹﾝ,ﾁｮｳｼｼ,http://www.city.choshi.chiba.jp/,http://www.kaigiroku.net/kensaku/choshi/choshi.html,,,
122033,千葉県,市川市,ﾁﾊﾞｹﾝ,ｲﾁｶﾜｼ,http://www.city.ichikawa.lg.jp/,http://www.city.ichikawa.lg.jp/cgi-bin/kaigi.cgi,,,
122041,千葉県,船橋市,ﾁﾊﾞｹﾝ,ﾌﾅﾊﾞｼｼ,http://www.city.funabashi.lg.jp/kodomo/,http://funabashi.gijiroku.com/voices/g08v_views.asp,,,
122050,千葉県,館山市,ﾁﾊﾞｹﾝ,ﾀﾃﾔﾏｼ,http://www.city.tateyama.chiba.jp/,http://www.kaigiroku.net/kensaku/ctateyama/ctateyama.html,,,
122068,千葉県,木更津市,ﾁﾊﾞｹﾝ,ｷｻﾗﾂﾞｼ,http://www.city.kisarazu.lg.jp/,http://asp.db-search.com/kisarazu-c/,,,
122076,千葉県,松戸市,ﾁﾊﾞｹﾝ,ﾏﾂﾄﾞｼ,http://www.city.matsudo.chiba.jp/,http://www.kaigiroku.net/kensaku/matsudo/matsudo.html,,,
122084,千葉県,野田市,ﾁﾊﾞｹﾝ,ﾉﾀﾞｼ,http://www.city.matsudo.chiba.jp/,http://www.kaigiroku.net/kensaku/noda/noda.html,,,
122106,千葉県,茂原市,ﾁﾊﾞｹﾝ,ﾓﾊﾞﾗｼ,http://www.city.mobara.chiba.jp/,http://www.city.mobara.chiba.jp/category/6-4-3-0-0.html,,,
122114,千葉県,成田市,ﾁﾊﾞｹﾝ,ﾅﾘﾀｼ,https://www.city.narita.chiba.jp/,http://www.kaigiroku.net/kensaku/narita/narita.html,,,
122122,千葉県,佐倉市,ﾁﾊﾞｹﾝ,ｻｸﾗｼ,http://www.city.sakura.lg.jp/,http://sakurashigikai.gijiroku.com/voices/g08v_search.asp,,,
122131,千葉県,東金市,ﾁﾊﾞｹﾝ,ﾄｳｶﾞﾈｼ,http://www.city.togane.chiba.jp/,http://www.kaigiroku.net/kensaku/togane/togane.html,,,
122157,千葉県,旭市,ﾁﾊﾞｹﾝ,ｱｻﾋｼ,http://www.city.asahi.lg.jp/,http://www.city.asahi.lg.jp/sisei/gikai/gikai004.html,,,
122165,千葉県,習志野市,ﾁﾊﾞｹﾝ,ﾅﾗｼﾉｼ,https://www.city.narashino.lg.jp/,http://www.kaigiroku.net/kensaku/narashino/narashino.html,,,
122173,千葉県,柏市,ﾁﾊﾞｹﾝ,ｶｼﾜｼ,http://www.city.kashiwa.lg.jp/,http://www.kaigiroku.net/kensaku/kashiwa/kashiwa.html,,,
122181,千葉県,勝浦市,ﾁﾊﾞｹﾝ,ｶﾂｳﾗｼ,http://www.city.katsuura.lg.jp/forms/top/top.aspx,http://www.city.katsuura.lg.jp/forms/info/info.aspx?info_id=29282,,,
122190,千葉県,市原市,ﾁﾊﾞｹﾝ,ｲﾁﾊﾗｼ,http://www.city.ichihara.chiba.jp/,http://www.kaigiroku.net/kensaku/ichihara/ichihara.html,,,
122203,千葉県,流山市,ﾁﾊﾞｹﾝ,ﾅｶﾞﾚﾔﾏｼ,http://www.city.nagareyama.chiba.jp/,http://www.kaigiroku.net/kensaku/nagareyama/nagareyama.html,,,
122211,千葉県,八千代市,ﾁﾊﾞｹﾝ,ﾔﾁﾖｼ,http://www.city.yachiyo.chiba.jp/,http://www.kaigiroku.net/kensaku/yachiyo/yachiyo.html,,,
122220,千葉県,我孫子市,ﾁﾊﾞｹﾝ,ｱﾋﾞｺｼ,https://www.city.abiko.chiba.jp/,http://www.kaigiroku.net/kensaku/abiko/abiko.html,,,
122238,千葉県,鴨川市,ﾁﾊﾞｹﾝ,ｶﾓｶﾞﾜｼ,http://www.city.kamogawa.lg.jp/,http://www.city.kamogawa.chiba.jp/VOICES/,,,
122246,千葉県,鎌ケ谷市,ﾁﾊﾞｹﾝ,ｶﾏｶﾞﾔｼ,https://www.city.kamagaya.chiba.jp/,http://www.kaigiroku.net/kensaku/kamagaya/kamagaya.html,,,
122254,千葉県,君津市,ﾁﾊﾞｹﾝ,ｷﾐﾂｼ,https://www.city.kimitsu.lg.jp/,http://www.kaigiroku.net/kensaku/kimitsu/kimitsu.html,,,
122262,千葉県,富津市,ﾁﾊﾞｹﾝ,ﾌｯﾂｼ,http://www.city.futtsu.lg.jp/,http://www.futtsu-gikai.jp/kensaku.asp,,,
122271,千葉県,浦安市,ﾁﾊﾞｹﾝ,ｳﾗﾔｽｼ,http://www.city.urayasu.lg.jp/,http://www.kaigiroku.net/kensaku/cgi-bin/WWWinSearchWizard.exe?A=search_year&USR=chiurasud&PWD=&L=1&S=31&LOG=1,,,
122289,千葉県,四街道市,ﾁﾊﾞｹﾝ,ﾖﾂｶｲﾄﾞｳｼ,http://www.city.yotsukaido.chiba.jp/,http://www.kaigiroku.net/kensaku/yotsukaido/yotsukaido.html,,,
122297,千葉県,袖ケ浦市,ﾁﾊﾞｹﾝ,ｿﾃﾞｶﾞｳﾗｼ,http://www.city.sodegaura.lg.jp/,http://www.kaigiroku.net/kensaku/sodegaura/sodegaura.html,,,
122301,千葉県,八街市,ﾁﾊﾞｹﾝ,ﾔﾁﾏﾀｼ,http://www.city.yachimata.lg.jp/toppage.html,http://www.city.yachimata.lg.jp/assembly/minutes/past.html,,,
122319,千葉県,印西市,ﾁﾊﾞｹﾝ,ｲﾝｻﾞｲｼ,http://www.city.inzai.lg.jp/,http://www.kaigiroku.net/kensaku/inzai/inzai.html,,,
122327,千葉県,白井市,ﾁﾊﾞｹﾝ,ｼﾛｲｼ,http://www.city.shiroi.chiba.jp/,http://asp.db-search.com/shiroi-c/dsweb.cgi/,,,
122335,千葉県,富里市,ﾁﾊﾞｹﾝ,ﾄﾐｻﾄｼ,http://www.city.tomisato.lg.jp/,http://www.kaigiroku.net/kensaku/tomisato/tomisato.html,,,
122343,千葉県,南房総市,ﾁﾊﾞｹﾝ,ﾐﾅﾐﾎﾞｳｿｳｼ,http://www.city.minamiboso.chiba.jp/,http://asp.db-search.com/minamiboso-c/dsweb.cgi/,,,
122351,千葉県,匝瑳市,ﾁﾊﾞｹﾝ,ｿｳｻｼ,http://www.city.sosa.lg.jp/,http://www.kaigiroku.net/kensaku/sosa/sosa.html,,,
122360,千葉県,香取市,ﾁﾊﾞｹﾝ,ｶﾄﾘｼ,http://www.city.katori.lg.jp/,http://www.kaigiroku.net/kensaku/katori/katori.html,,,
122378,千葉県,山武市,ﾁﾊﾞｹﾝ,ｻﾝﾑｼ,http://www.city.sammu.lg.jp/,http://asp.db-search.com/sammu-c/dsweb.cgi/,,,
122386,千葉県,いすみ市,ﾁﾊﾞｹﾝ,ｲｽﾐｼ,http://www.city.isumi.lg.jp/,http://www.kaigiroku.net/kensaku/isumi/isumi.html,,,
122394,千葉県,大網白里市,ﾁﾊﾞｹﾝ,ｵｵｱﾐｼﾗｻﾄｼ,http://www.city.oamishirasato.lg.jp/,http://www.kaigiroku.net/kensaku/cgi-bin/wwwframeBase.exe?A=frameBase&USR=chioamc&PWD=&L=1&S=31&Y=,,,
123226,千葉県,酒々井町,ﾁﾊﾞｹﾝ,ｼｽｲﾏﾁ,https://www.town.shisui.chiba.jp/,https://www.town.shisui.chiba.jp/static/chunk0001/http_model/contents/gikai/kaigiroku/index.html,,,
123293,千葉県,栄町,ﾁﾊﾞｹﾝ,ｻｶｴﾏﾁ,http://www.town.sakae.chiba.jp/,http://www.kensakusystem.jp/sakae/index.html,,,
123421,千葉県,神崎町,ﾁﾊﾞｹﾝ,ｺｳｻﾞｷﾏﾁ,https://www.town.kozaki.chiba.jp/,,,,
123471,千葉県,多古町,ﾁﾊﾞｹﾝ,ﾀｺﾏﾁ,http://www.town.tako.chiba.jp/,http://www.town.tako.chiba.jp/topics/151-1.html,,,
123498,千葉県,東庄町,ﾁﾊﾞｹﾝ,ﾄｳﾉｼｮｳﾏﾁ,https://www.town.tohnosho.chiba.jp/,https://www.town.tohnosho.chiba.jp/gikai/02_kaikinittei.html,,,
124036,千葉県,九十九里町,ﾁﾊﾞｹﾝ,ｸｼﾞﾕｳｸﾘﾏﾁ,http://www.town.kujukuri.chiba.jp/,,,,
124095,千葉県,芝山町,ﾁﾊﾞｹﾝ,ｼﾊﾞﾔﾏﾏﾁ,http://www.town.shibayama.lg.jp/,http://www.town.shibayama.lg.jp/category/28-4-0-0-0.html,,,
124109,千葉県,横芝光町,ﾁﾊﾞｹﾝ,ﾖｺｼﾊﾞﾋｶﾘﾏﾁ,http://www.town.yokoshibahikari.chiba.jp/,http://www.town.yokoshibahikari.chiba.jp/chousei/gikai/gijiroku.html,,,
124214,千葉県,一宮町,ﾁﾊﾞｹﾝ,ｲﾁﾉﾐﾔﾏﾁ,http://www.town.ichinomiya.chiba.jp/,http://www.town.ichinomiya.chiba.jp/info/gikai/1385.html,,,
124222,千葉県,睦沢町,ﾁﾊﾞｹﾝ,ﾑﾂｻﾞﾜﾏﾁ,http://www.town.mutsuzawa.chiba.jp/,http://www.town.mutsuzawa.chiba.jp/kurashi/gikai/cat84/,,,
124231,千葉県,長生村,ﾁﾊﾞｹﾝ,ﾁｮｳｾｲﾑﾗ,http://www.vill.chosei.chiba.jp/,http://asp.db-search.com/chosei-v/dsweb.cgi/,,,
124249,千葉県,白子町,ﾁﾊﾞｹﾝ,ｼﾗｺﾏﾁ,http://www.town.shirako.lg.jp/,http://www.town.shirako.lg.jp/category/11-10-0-0-0.html,,,
124265,千葉県,長柄町,ﾁﾊﾞｹﾝ,ﾅｶﾞﾗﾏﾁ,http://www.town.nagara.chiba.jp/,http://www.town.nagara.chiba.jp/ngr/tc/tc.html,,,
124273,千葉県,長南町,ﾁﾊﾞｹﾝ,ﾁｮｳﾅﾝﾏﾁ,http://www.town.chonan.chiba.jp/,http://www.town.chonan.chiba.jp/chousei/gikai/%E4%BC%9A%E8%AD%B0%E9%8C%B2/,,,
124419,千葉県,大多喜町,ﾁﾊﾞｹﾝ,ｵｵﾀｷﾏﾁ,http://www.town.otaki.chiba.jp/,"http://www.town.otaki.chiba.jp/index.cfm/11,448,69,148,html",,,
124435,千葉県,御宿町,ﾁﾊﾞｹﾝ,ｵﾝｼﾞﾕｸﾏﾁ,http://www.town.onjuku.chiba.jp/,http://www.town.onjuku.chiba.jp/sub5/4/gikai/gijiroku/,,,
124630,千葉県,鋸南町,ﾁﾊﾞｹﾝ,ｷﾖﾅﾝﾏﾁ,http://www.town.kyonan.chiba.jp/kyonan/,http://www.town.kyonan.chiba.jp/kyonan/categories/categories4924/?taxno=item&taxno2=gyouseiinfo,,,
130001,東京都,,ﾄｳｷｮｳﾄ,,http://www.metro.tokyo.jp/index.htm,http://asp.db-search.com/tokyo/,,,
131016,東京都,千代田区,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,https://www.city.chiyoda.lg.jp/index.html,http://asp.db-search.com/chiyoda/dsweb.cgi/,,,
131024,東京都,中央区,ﾄｳｷｮｳﾄ,ﾁｭｳｵｳｸ,http://www.city.chuo.lg.jp/,http://www.kugikai.city.chuo.lg.jp/kaigiroku/index.html,,,
131032,東京都,港区,ﾄｳｷｮｳﾄ,ﾐﾅﾄｸ,http://www.city.minato.tokyo.jp/,http://asp.db-search.com/minatokugikai/dsweb.cgi/,,,
131041,東京都,新宿区,ﾄｳｷｮｳﾄ,ｼﾝｼﾞｭｸｸ,https://www.city.shinjuku.lg.jp/,http://www.kaigiroku.net/kensaku/shinjuku/shinjuku.html,,,
131059,東京都,文京区,ﾄｳｷｮｳﾄ,ﾌﾞﾝｷｮｳｸ,http://www.city.bunkyo.lg.jp/,http://www.db-search.com/bunkyo/index.php/,,,
131067,東京都,台東区,ﾄｳｷｮｳﾄ,ﾀｲﾄｳｸ,http://www.city.taito.lg.jp/,http://taito.gijiroku.com/voices/index.asp,,,
131075,東京都,墨田区,ﾄｳｷｮｳﾄ,ｽﾐﾀﾞｸ,https://www.city.sumida.lg.jp/,http://www.kaigiroku.net/kensaku/sumida/sumida.html,,,
131083,東京都,江東区,ﾄｳｷｮｳﾄ,ｺｳﾄｳｸ,https://www.city.koto.lg.jp/,http://asp.db-search.com/koto/,,,
131091,東京都,品川区,ﾄｳｷｮｳﾄ,ｼﾅｶﾞﾜｸ,http://www.city.shinagawa.tokyo.jp/,http://asp.db-search.com/shinagawa/dsweb.cgi/,,,
131105,東京都,目黒区,ﾄｳｷｮｳﾄ,ﾒｸﾞﾛｸ,http://www.city.meguro.tokyo.jp/,http://www.kensakusystem.jp/meguro/sapphire.html,,,
131113,東京都,大田区,ﾄｳｷｮｳﾄ,ｵｵﾀｸ,https://www.city.ota.tokyo.jp/,http://www.gikai-ota-tokyo.jp/ota/index2.html,,,
131121,東京都,世田谷区,ﾄｳｷｮｳﾄ,ｾﾀｶﾞﾔｸ,http://www.city.setagaya.lg.jp/index.html,http://kugi.city.setagaya.tokyo.jp/voices/,,,
131130,東京都,渋谷区,ﾄｳｷｮｳﾄ,ｼﾌﾞﾔｸ,https://www.city.shibuya.tokyo.jp/,http://www.kaigiroku.net/kensaku/shibuya/shibuya.html,,,
131148,東京都,中野区,ﾄｳｷｮｳﾄ,ﾅｶﾉｸ,http://www.city.tokyo-nakano.lg.jp/,http://kugikai-nakano.jp/search_itiran.html,,,
131156,東京都,杉並区,ﾄｳｷｮｳﾄ,ｽｷﾞﾅﾐｸ,http://www.city.suginami.tokyo.jp/,http://suginami.gijiroku.com/voices/index.asp,,,
131164,東京都,豊島区,ﾄｳｷｮｳﾄ,ﾄｼﾏｸ,http://www.city.toshima.lg.jp/,http://www.kensakusystem.jp/toshima/,,,
131172,東京都,北区,ﾄｳｷｮｳﾄ,ｷﾀｸ,http://www.city.kita.tokyo.jp/,http://www.kaigiroku.net/kensaku/kita/kita.html,,,
131181,東京都,荒川区,ﾄｳｷｮｳﾄ,ｱﾗｶﾜｸ,https://www.city.arakawa.tokyo.jp/,"http://www.kaigiroku.net/arakawa/arakawa.html,https://www.city.arakawa.tokyo.jp/kugikai/cgi/kensaku/wwwsrch/wwwsrch.htm",,,
131199,東京都,板橋区,ﾄｳｷｮｳﾄ,ｲﾀﾊﾞｼｸ,http://www.city.itabashi.tokyo.jp/,http://asp.db-search.com/itabashi/,,,
131202,東京都,練馬区,ﾄｳｷｮｳﾄ,ﾈﾘﾏｸ,http://www.city.nerima.tokyo.jp/,http://www.kaigiroku.net/kensaku/cgi-bin/WWWframeBase.exe?A=frameBase_etu&USR=tokners&PWD=&L=1&S=31&Y=,,,
131211,東京都,足立区,ﾄｳｷｮｳﾄ,ｱﾀﾞﾁｸ,https://www.city.adachi.tokyo.jp/,http://gijiroku.gikai-adachi.jp/voices/index.asp,,,
131229,東京都,葛飾区,ﾄｳｷｮｳﾄ,ｶﾂｼｶｸ,http://www.city.katsushika.lg.jp/,http://www.kensakusystem.jp/katsushika/sapphire.html,,,
131237,東京都,江戸川区,ﾄｳｷｮｳﾄ,ｴﾄﾞｶﾞﾜｸ,https://www.city.edogawa.tokyo.jp/,http://www.gikai.city.edogawa.tokyo.jp/voices/g08v_search.asp,,,
132012,東京都,八王子市,ﾄｳｷｮｳﾄ,ﾊﾁｵｳｼﾞｼ,http://www.city.hachioji.tokyo.jp/,http://asp.db-search.com/hachioji-c/dsweb.cgi/,,,
132021,東京都,立川市,ﾄｳｷｮｳﾄ,ﾀﾁｶﾜｼ,https://www.city.tachikawa.lg.jp/,http://www.kaigiroku.net/kensaku/cgi-bin/WWWframeBase.exe?A=frameBase2&USR=toktacs&PWD=&L=1&S=31,,,
132039,東京都,武蔵野市,ﾄｳｷｮｳﾄ,ﾑｻｼﾉｼ,http://www.city.musashino.lg.jp/,http://asp.db-search.com/musashino-c/,,,
132047,東京都,三鷹市,ﾄｳｷｮｳﾄ,ﾐﾀｶｼ,http://www.city.mitaka.tokyo.jp/,http://asp.db-search.com/mitaka-c/dsweb.cgi/?Template=Perusal,,,
132055,東京都,青梅市,ﾄｳｷｮｳﾄ,ｵｳﾒｼ,https://www.city.ome.tokyo.jp/,http://www.kaigiroku.net/kensaku/ome/ome.html,,,
132063,東京都,府中市,ﾄｳｷｮｳﾄ,ﾌﾁｭｳｼ,https://www.city.fuchu.tokyo.jp/,http://asp.db-search.com/fuchu-c/,,,
132071,東京都,昭島市,ﾄｳｷｮｳﾄ,ｱｷｼﾏｼ,http://www.city.akishima.lg.jp/,http://ssp.kaigiroku.net/tenant/akishima/pg/index.html,,,
132080,東京都,調布市,ﾄｳｷｮｳﾄ,ﾁｮｳﾌｼ,http://www.city.chofu.tokyo.jp/www/toppage/0000000000000/APM03000.html,http://chofucity.gijiroku.com/voices/index2.html,,,
132098,東京都,町田市,ﾄｳｷｮｳﾄ,ﾏﾁﾀﾞｼ,https://www.city.machida.tokyo.jp/,http://www.gikai-machida.jp/voices/g08v_search.asp,,,
132101,東京都,小金井市,ﾄｳｷｮｳﾄ,ｺｶﾞﾈｲｼ,https://www.city.koganei.lg.jp/,http://asp.db-search.com/koganei-c/,,,
132110,東京都,小平市,ﾄｳｷｮｳﾄ,ｺﾀﾞｲﾗｼ,http://www.city.kodaira.tokyo.jp/,http://www.kaigiroku.net/kensaku/kodaira/kodaira.html,,,
132128,東京都,日野市,ﾄｳｷｮｳﾄ,ﾋﾉｼ,http://www.city.hino.lg.jp/,http://asp.db-search.com/hino-c/,,,
132136,東京都,東村山市,ﾄｳｷｮｳﾄ,ﾋｶﾞｼﾑﾗﾔﾏｼ,https://www.city.higashimurayama.tokyo.jp/,http://www.city.higashimurayama.tokyo.jp/gikai/gikaijoho/kensaku/,,,
132144,東京都,国分寺市,ﾄｳｷｮｳﾄ,ｺｸﾌﾞﾝｼﾞｼ,http://www.city.kokubunji.tokyo.jp/,http://asp.db-search.com/kokubunji-c/,,,
132152,東京都,国立市,ﾄｳｷｮｳﾄ,ｸﾆﾀﾁｼ,http://www.city.kunitachi.tokyo.jp/,http://asp.db-search.com/kunitachi-c/,,,
132187,東京都,福生市,ﾄｳｷｮｳﾄ,ﾌｯｻｼ,https://www.city.fussa.tokyo.jp/,http://asp.db-search.com/fussa-c/,,,
132195,東京都,狛江市,ﾄｳｷｮｳﾄ,ｺﾏｴｼ,https://www.city.komae.tokyo.jp/,http://asp.db-search.com/komae-c/,,,
