budget_line_id,jurisdiction_code,jurisdiction_label,fiscal_year,direction,phase_id,phase_label,fund_code,fund_label,fund_source,kan_code,kan_label,kan_source,kou_code,kou_label,kou_source,moku_code,moku_label,moku_source,jikou_code,jikou_label,jikou_source,setsu_code,setsu_label,setsu_source,saisaisetsu_code,saisaisetsu_label,saisaisetsu_source,hierarchy_path,value,currency,source_amount,source_amount_unit,source_row,cofog_division_code,cofog_division_label,cofog_status,cofog_consolidation,cofog_consolidation_scope,cofog_counterpart_ids,cofog_decided_at_level,cofog_basis,cofog_rule_id
132047:2024:expenditure:approved:90621b9ea0f8c27c,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,04,三鷹東部市政窓口運営費,04三鷹東部市政窓口運営費,11,役務費,11役務費,02,回線使用料,02回線使用料,会計01/款02/項01/目09/事項04/節11/細々節02,86000,JPY,86,千円,665,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:c051b080bfa785a3,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,04,三鷹東部市政窓口運営費,04三鷹東部市政窓口運営費,11,役務費,11役務費,01,ごみ収集処理手数料,01ごみ収集処理手数料,会計01/款02/項01/目09/事項04/節11/細々節01,12000,JPY,12,千円,666,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:92b0b8f62589ec75,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,04,三鷹東部市政窓口運営費,04三鷹東部市政窓口運営費,12,委託料,12委託料,01,機器保守委託料,01機器保守委託料,会計01/款02/項01/目09/事項04/節12/細々節01,399000,JPY,399,千円,667,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:8654a08fa9a4707b,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,04,三鷹東部市政窓口運営費,04三鷹東部市政窓口運営費,12,委託料,12委託料,02,清掃委託料,02清掃委託料,会計01/款02/項01/目09/事項04/節12/細々節02,332000,JPY,332,千円,668,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:5ba521a7d236b496,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,04,三鷹東部市政窓口運営費,04三鷹東部市政窓口運営費,12,委託料,12委託料,03,警備委託料,03警備委託料,会計01/款02/項01/目09/事項04/節12/細々節03,86000,JPY,86,千円,669,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:e7bba7a3587f30cd,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,04,三鷹東部市政窓口運営費,04三鷹東部市政窓口運営費,12,委託料,12委託料,04,設備保守点検委託料,04設備保守点検委託料,会計01/款02/項01/目09/事項04/節12/細々節04,15000,JPY,15,千円,670,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:d8907a35bb5f40f6,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,04,三鷹東部市政窓口運営費,04三鷹東部市政窓口運営費,12,委託料,12委託料,05,市政窓口業務委託料,05市政窓口業務委託料,会計01/款02/項01/目09/事項04/節12/細々節05,13717000,JPY,13717,千円,671,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:8e7a1cdaefc6f635,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,04,三鷹東部市政窓口運営費,04三鷹東部市政窓口運営費,13,使用料及び賃借料,13使用料及び賃借料,01,テレビ受信料,01テレビ受信料,会計01/款02/項01/目09/事項04/節13/細々節01,13000,JPY,13,千円,672,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:749f5770dc8b7d2e,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,04,三鷹東部市政窓口運営費,04三鷹東部市政窓口運営費,13,使用料及び賃借料,13使用料及び賃借料,02,ＡＥＤ機器使用料,02ＡＥＤ機器使用料,会計01/款02/項01/目09/事項04/節13/細々節02,61000,JPY,61,千円,673,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:d09a129aba4f5530,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,04,三鷹東部市政窓口運営費,04三鷹東部市政窓口運営費,13,使用料及び賃借料,13使用料及び賃借料,03,情報機器等使用料,03情報機器等使用料,会計01/款02/項01/目09/事項04/節13/細々節03,20000,JPY,20,千円,674,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:c52379b7296c4a08,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,04,三鷹東部市政窓口運営費,04三鷹東部市政窓口運営費,14,工事請負費,14工事請負費,01,冷水機設置工事費,01冷水機設置工事費,会計01/款02/項01/目09/事項04/節14/細々節01,237000,JPY,237,千円,675,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:0f4fdd2523a069d6,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,01,報酬,01報酬,01,時間額職員報酬,01時間額職員報酬,会計01/款02/項01/目09/事項05/節01/細々節01,317000,JPY,317,千円,676,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:60a08114616187ca,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,04,共済費,04共済費,01,時間額職員共済費,01時間額職員共済費,会計01/款02/項01/目09/事項05/節04/細々節01,6000,JPY,6,千円,677,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:d32a6fc383f5780e,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,10,需用費,10需用費,01,諸消耗品費,01諸消耗品費,会計01/款02/項01/目09/事項05/節10/細々節01,149000,JPY,149,千円,678,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:5dedbe1c02808f2d,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,10,需用費,10需用費,01,電気料,01電気料,会計01/款02/項01/目09/事項05/節10/細々節01,325000,JPY,325,千円,679,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:ac68b5efddafd6df,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,10,需用費,10需用費,02,水道料,02水道料,会計01/款02/項01/目09/事項05/節10/細々節02,21000,JPY,21,千円,680,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:c27177822efed6e7,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,11,役務費,11役務費,01,電話料,01電話料,会計01/款02/項01/目09/事項05/節11/細々節01,108000,JPY,108,千円,681,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:5b468ba6382dda22,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,11,役務費,11役務費,02,回線使用料,02回線使用料,会計01/款02/項01/目09/事項05/節11/細々節02,86000,JPY,86,千円,682,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:58476eeb323890c9,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,11,役務費,11役務費,01,ごみ収集処理手数料,01ごみ収集処理手数料,会計01/款02/項01/目09/事項05/節11/細々節01,15000,JPY,15,千円,683,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:bb76208d3b12deb7,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,12,委託料,12委託料,01,機器保守委託料,01機器保守委託料,会計01/款02/項01/目09/事項05/節12/細々節01,370000,JPY,370,千円,684,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:5a358bafd58145f5,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,12,委託料,12委託料,02,清掃委託料,02清掃委託料,会計01/款02/項01/目09/事項05/節12/細々節02,627000,JPY,627,千円,685,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:1b0de5842cb6e52b,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,12,委託料,12委託料,03,警備委託料,03警備委託料,会計01/款02/項01/目09/事項05/節12/細々節03,86000,JPY,86,千円,686,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:abf9137eeb334684,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,12,委託料,12委託料,04,市政窓口業務委託料,04市政窓口業務委託料,会計01/款02/項01/目09/事項05/節12/細々節04,13633000,JPY,13633,千円,687,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:06e0e1ef5588eeed,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,13,使用料及び賃借料,13使用料及び賃借料,01,テレビ受信料,01テレビ受信料,会計01/款02/項01/目09/事項05/節13/細々節01,13000,JPY,13,千円,688,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:809a9e1cb7dbec22,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,09,市政窓口費,09市政窓口費,05,三鷹西部市政窓口運営費,05三鷹西部市政窓口運営費,13,使用料及び賃借料,13使用料及び賃借料,02,ＡＥＤ機器使用料,02ＡＥＤ機器使用料,会計01/款02/項01/目09/事項05/節13/細々節02,61000,JPY,61,千円,689,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
