budget_line_id,fiscal_year,source_row,fund_code,fund_label,kan_code,kan_label,kou_code,kou_label,moku_code,moku_label,setsu_code,setsu_label,saisetsu_code,saisetsu_label,saisaisetsu_code,saisaisetsu_label,value,source_amount
132047:2024:revenue:approved:1e84ce2560581249,2024,334,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,02,重層的支援体制整備事業交付金,07,利用者支援事業交付金,"",0,6204000,6204
132047:2024:revenue:approved:16ed377c669fc1a2,2024,335,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,02,重層的支援体制整備事業交付金,08,地域子育て支援拠点事業交付金,"",0,46987000,46987
132047:2024:revenue:approved:0ab3d5b45430f8db,2024,336,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,03,地域福祉推進事業補助金,01,ハンディキャブ助成事業補助金,"",0,2500000,2500
132047:2024:revenue:approved:f3b51f68a713fd03,2024,337,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,04,受験生チャレンジ支援貸付窓口の運営事業補助金,01,受験生チャレンジ支援貸付窓口の運営事業補助金,"",0,7500000,7500
132047:2024:revenue:approved:f440c6d3eab56afb,2024,338,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,05,地域生活支援事業費等補助金,01,地域生活支援事業費等補助金,"",0,20477000,20477
132047:2024:revenue:approved:8044fe4ee2299dad,2024,339,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,06,重度訪問介護等の利用促進に係る市町村支援事業費補助金,01,重度訪問介護等の利用促進に係る市町村支援事業費補助金,"",0,4167000,4167
132047:2024:revenue:approved:2ad0f8ee7aeca867,2024,340,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,07,重度障害者に係る区市町村特別支援事業補助金,01,重度障害者に係る区市町村特別支援事業補助金,"",0,1388000,1388
132047:2024:revenue:approved:48f6365e9d7371e7,2024,341,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,08,重度脳性マヒ者等介護人派遣事業費補助金,01,重度脳性マヒ者等介護人派遣事業費補助金,"",0,945000,945
132047:2024:revenue:approved:9136044c4fe656c5,2024,342,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,09,障害者施策推進区市町村包括補助金,01,障害者施策推進区市町村包括補助金,"",0,193750000,193750
132047:2024:revenue:approved:3d4c88f7d2b86f98,2024,343,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,10,区市町村特別支援事業補助金,01,区市町村特別支援事業補助金,"",0,9725000,9725
132047:2024:revenue:approved:5b82a112673f6512,2024,344,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,11,区市町村高次脳機能障害者支援促進事業補助金,01,区市町村高次脳機能障害者支援促進事業補助金,"",0,369000,369
132047:2024:revenue:approved:f88d2009dde3dec0,2024,345,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,12,在宅レスパイト・就労等支援事業補助金,01,在宅レスパイト・就労等支援事業補助金,"",0,467000,467
132047:2024:revenue:approved:f2cdac1832f2639c,2024,346,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,13,障害者日中活動系サービス推進事業補助金,01,障害者日中活動系サービス推進事業補助金,"",0,193389000,193389
132047:2024:revenue:approved:9ca71160a7ea6ba7,2024,347,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,14,医療保健政策区市町村包括補助金,01,医療保健政策区市町村包括補助金,"",0,9395000,9395
132047:2024:revenue:approved:a10c76220f8c083d,2024,348,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,15,区市町村在宅療養推進事業補助金,01,区市町村在宅療養推進事業補助金,"",0,826000,826
132047:2024:revenue:approved:746afd0a9b997f85,2024,349,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,16,人生１００年時代社会参加マッチング事業補助金,01,人生１００年時代社会参加マッチング事業補助金,"",0,7617000,7617
132047:2024:revenue:approved:c74eca8c98e0353d,2024,350,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,17,老人クラブ等助成費補助金,01,老人クラブ等助成費補助金,"",0,1063000,1063
132047:2024:revenue:approved:dd48fd12c9f0a841,2024,351,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,18,シルバー人材センター運営費補助金,01,シルバー人材センター運営費補助金,"",0,12495000,12495
132047:2024:revenue:approved:fb28cd3ed6c74a33,2024,352,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,19,高齢社会対策区市町村包括補助金,01,高齢社会対策区市町村包括補助金,"",0,44908000,44908
132047:2024:revenue:approved:5cccaeb7f14ceab7,2024,353,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,20,社会福祉法人等による介護保険サービス利用者負担軽減費補助金,01,社会福祉法人等による介護保険サービス利用者負担軽減費補助金,"",0,1850000,1850
132047:2024:revenue:approved:cd18d3df6e7aeb8f,2024,354,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,21,介護保険サービス提供事業者による利用者負担軽減費補助金,01,介護保険サービス提供事業者による利用者負担軽減費補助金,"",0,40000,40
132047:2024:revenue:approved:a61593f9ea9ba854,2024,355,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,22,介護予防・フレイル予防推進員配置事業補助金,01,介護予防・フレイル予防推進員配置事業補助金,"",0,11000000,11000
132047:2024:revenue:approved:5c6f19180c2ec4e3,2024,356,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,23,区市町村介護人材対策事業費補助金,01,区市町村介護人材対策事業費補助金,"",0,12075000,12075
132047:2024:revenue:approved:051f02a8d9e0f0d2,2024,357,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,24,子供・長寿・居場所区市町村包括補助金,01,子供・長寿・居場所区市町村包括補助金,"",0,100000000,100000
132047:2024:revenue:approved:1cb6aaca6296b491,2024,358,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,25,子育て推進交付金,01,子育て推進交付金,"",0,1100281000,1100281
132047:2024:revenue:approved:9ba1415153031e15,2024,359,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,26,乳幼児医療費助成事業費補助金,01,乳幼児医療費助成事業費補助金,"",0,151821000,151821
132047:2024:revenue:approved:cc26f4ff51a064d8,2024,360,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,27,義務教育就学児医療費助成事業費補助金,01,義務教育就学児医療費助成事業費補助金,"",0,152388000,152388
132047:2024:revenue:approved:6d6ff7f699fcd50d,2024,361,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,28,高校生等医療費助成事業費補助金,01,高校生等医療費助成事業費補助金,"",0,70625000,70625
132047:2024:revenue:approved:ce79b51e58fdc4a6,2024,362,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,29,小児慢性特定疾病児童等日常生活用具給付事業費補助金,01,小児慢性特定疾病児童等日常生活用具給付事業費補助金,"",0,250000,250
132047:2024:revenue:approved:7719c8dc2ecf960e,2024,363,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,30,子供食堂推進事業補助金,01,子供食堂推進事業補助金,"",0,2040000,2040
132047:2024:revenue:approved:cf6feb290df7763e,2024,364,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,31,保育所等における性被害防止対策に係る設備等支援事業費補助金,01,保育所等における性被害防止対策に係る設備等支援事業費補助金,"",0,5350000,5350
132047:2024:revenue:approved:cda98128372e2e88,2024,365,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,32,子ども家庭支援区市町村包括補助金,01,子ども家庭支援区市町村包括補助金,"",0,47748000,47748
132047:2024:revenue:approved:590d85ee68c5b6fa,2024,366,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,33,子ども・子育て支援交付金,01,子どもを守る地域ネットワーク機能強化事業交付金,"",0,1494000,1494
132047:2024:revenue:approved:5fa23c136a827f4b,2024,367,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,33,子ども・子育て支援交付金,02,子育て援助活動支援事業交付金,"",0,4705000,4705
132047:2024:revenue:approved:51c1c6a6d98a83ae,2024,368,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,33,子ども・子育て支援交付金,03,養育支援訪問事業交付金,"",0,9000,9
132047:2024:revenue:approved:f9bd6d28990f7f45,2024,369,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,33,子ども・子育て支援交付金,04,子育て世帯訪問支援事業交付金,"",0,117000,117
132047:2024:revenue:approved:6389c7b1d42b2e14,2024,370,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,33,子ども・子育て支援交付金,05,一時預かり事業交付金,"",0,21093000,21093
132047:2024:revenue:approved:d8548993ae3e09bd,2024,371,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,33,子ども・子育て支援交付金,06,子育て短期支援事業交付金,"",0,480000,480
132047:2024:revenue:approved:266acc91919d1071,2024,372,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,33,子ども・子育て支援交付金,07,病児保育事業交付金,"",0,8601000,8601
132047:2024:revenue:approved:37ca7c94c2220d6b,2024,373,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,33,子ども・子育て支援交付金,08,乳児家庭全戸訪問事業交付金,"",0,1800000,1800
132047:2024:revenue:approved:afe98cbaa96a760a,2024,374,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,33,子ども・子育て支援交付金,09,延長保育事業交付金,"",0,6434000,6434
132047:2024:revenue:approved:b2be397a0f5ad2a8,2024,375,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,33,子ども・子育て支援交付金,10,多様な事業者の参入促進・能力活用事業交付金,"",0,2000000,2000
132047:2024:revenue:approved:f64e19bfd34d4be0,2024,376,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,33,子ども・子育て支援交付金,11,放課後児童健全育成事業交付金,"",0,125526000,125526
132047:2024:revenue:approved:681d299cf9751e80,2024,377,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,34,保育所等の質の確保・向上のための巡回支援指導事業費補助金,01,保育所等の質の確保・向上のための巡回支援指導事業費補助金,"",0,18279000,18279
132047:2024:revenue:approved:7bd1fea38b4d0074,2024,378,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,35,とうきょうママパパ応援事業補助金,01,多胎児家庭支援事業補助金,"",0,694000,694
132047:2024:revenue:approved:23968670df71467c,2024,379,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,35,とうきょうママパパ応援事業補助金,02,産後家事・育児支援事業補助金,"",0,430000,430
132047:2024:revenue:approved:6c4c05bc761bff8e,2024,380,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,35,とうきょうママパパ応援事業補助金,03,人材育成事業補助金,"",0,91000,91
132047:2024:revenue:approved:eab08f95341f61bb,2024,381,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,36,保育所等における地域の子育て支援事業費補助金,01,保育所等における地域の子育て支援事業費補助金,"",0,7200000,7200
132047:2024:revenue:approved:75f2dd1c33c9f4e1,2024,382,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,37,保育人材確保支援事業補助金,01,保育人材確保支援事業補助金,"",0,907000,907
132047:2024:revenue:approved:0866632f1c87d2e1,2024,383,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,38,ベビーシッター利用支援事業（一時預かり利用支援）補助金,01,ベビーシッター利用支援事業（一時預かり利用支援）補助金,"",0,40000000,40000
132047:2024:revenue:approved:571fd2092cb36b2e,2024,384,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,39,一時預かり事業・定期利用保育事業費補助金,01,一時預かり事業・定期利用保育事業費補助金,"",0,12943000,12943
132047:2024:revenue:approved:e665b92cf98dc215,2024,385,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,40,保育所等利用多子世帯負担軽減事業補助金,01,保育所等利用多子世帯負担軽減事業補助金,"",0,393619000,393619
132047:2024:revenue:approved:197daa00ba621b5e,2024,386,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,41,認証保育所運営費補助金,01,認証保育所運営費補助金,"",0,253154000,253154
132047:2024:revenue:approved:7e1f4f755a794fe9,2024,387,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,42,認証保育所１歳児受入促進事業補助金,01,認証保育所１歳児受入促進事業補助金,"",0,1691000,1691
132047:2024:revenue:approved:106833ac7c1c1885,2024,388,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,43,認可外保育施設利用支援事業補助金,01,認可外保育施設利用支援事業補助金,"",0,125893000,125893
132047:2024:revenue:approved:c4e79b5d6e457530,2024,389,01,一般会計,16,都支出金,02,都補助金,02,民生費都補助金,44,保育士等キャリアアップ補助金,01,保育士等キャリアアップ補助金,"",0,257244000,257244
